NAME,DATE,PRCP,AWND,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08,State,Year,Value,High Wind,Flood,Heat,Strong Wind,Excessive Heat,Cold/Wind Chill
"YORK AIRPORT, PA US",16/3/2010,0.01,5.14,1307,62,33,310,360,13,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/3/2010,0,1.79,1231,64,27,290,320,8.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/3/2010,0,1.57,1421,67,27,280,270,10.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/3/2010,0,3.58,1321,70,30,260,250,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/3/2010,0,2.68,1246,72,35,270,250,14.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/3/2010,0,3.58,1410,74,35,230,250,15,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/3/2010,0.58,8.05,1006,62,54,130,150,16.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/3/2010,0,9.62,1733,57,44,290,290,23,30,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/3/2010,0,9.17,904,64,36,310,310,21.9,32,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/3/2010,0.16,4.03,2053,66,33,240,230,23,36,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/3/2010,0.16,10.29,1232,52,29,360,10,18.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/3/2010,0,4.92,2157,49,20,140,140,15,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/3/2010,1.03,8.28,1055,51,35,140,130,18.1,25.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/3/2010,0.07,4.25,2312,58,45,340,340,16.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/3/2010,0.09,14.09,1453,46,41,310,300,28,38.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/3/2010,0,9.84,1058,69,41,310,300,21,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/4/2010,0,1.79,1118,75,34,190,30,8.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/4/2010,0,4.92,1351,75,39,150,130,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/4/2010,0,5.14,1626,71,47,150,150,16.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/4/2010,0,1.57,1109,73,44,340,10,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/4/2010,0,4.7,1440,81,44,210,200,16.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/4/2010,0.05,7.16,1109,88,52,240,280,18.1,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/4/2010,0,7.83,2301,88,53,210,210,17,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/4/2010,0.25,7.16,1730,83,53,280,270,25.9,36,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/4/2010,0,12.97,1936,54,39,300,290,21.9,35.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/4/2010,0,6.93,530,62,37,300,300,19.9,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/4/2010,0,2.68,1645,74,34,290,280,13,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/4/2010,0,2.91,1416,66,35,330,340,12.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/4/2010,0.32,2.24,1330,49,34,40,80,10.1,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/4/2010,0,1.12,2250,62,35,200,210,8.1,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/4/2010,0,2.24,1118,75,34,240,270,8.9,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/4/2010,0.28,5.37,1736,82,49,280,280,29.1,38.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/4/2010,0,10.29,1412,56,37,300,290,23,30,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/4/2010,0,8.72,1734,54,32,290,300,19.9,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/4/2010,0,4.92,1410,64,33,310,300,18.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/4/2010,0,0.89,1214,65,33,40,290,8.1,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/4/2010,0.01,1.79,1324,60,37,250,200,12.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/4/2010,0.01,2.01,1346,70,39,290,280,16.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/4/2010,0,2.68,1206,67,35,340,320,13,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/4/2010,0.06,3.13,1152,64,35,140,150,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/4/2010,0.54,6.49,2137,52,46,70,90,18.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/4/2010,0.34,2.91,608,56,49,100,110,8.1,10.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/4/2010,0.03,7.61,1401,57,32,350,330,17,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/4/2010,0,11.63,1553,58,33,290,310,23,32,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/4/2010,0,7.16,1525,69,37,300,260,21,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/4/2010,0,3.8,1434,82,37,220,240,14.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/5/2010,0,2.46,2119,89,49,200,190,12.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/5/2010,0.04,3.8,1207,84,66,290,280,15,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/5/2010,0.81,5.59,1220,79,61,280,280,21,32,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/5/2010,0,5.59,1357,78,51,290,270,19.9,29.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/5/2010,0,3.13,1459,79,44,200,230,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/5/2010,0,7.83,1427,76,47,280,270,18.1,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/5/2010,0,2.91,1654,72,41,210,150,10.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/5/2010,0.12,14.09,1036,69,45,280,280,29.1,40.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/5/2010,0.01,13.42,1115,54,33,300,310,28,35.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/5/2010,0,4.92,1155,61,30,360,290,16.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/5/2010,0.36,5.59,1147,54,32,110,200,14.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/5/2010,0.14,5.14,150,57,47,350,350,16.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/5/2010,0,3.13,2337,61,48,190,200,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/5/2010,0.42,4.25,1703,84,56,360,10,21.9,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/5/2010,0,7.61,1432,73,52,310,310,19.9,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/5/2010,0,3.8,1536,69,51,20,10,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/5/2010,0.11,2.24,1107,62,50,140,140,12.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/5/2010,0.15,6.93,834,52,50,40,60,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/5/2010,0,3.36,1331,64,48,310,310,10.1,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/5/2010,0,2.01,1433,81,48,340,310,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/5/2010,0,1.12,453,85,52,130,330,10.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/5/2010,0.02,6.26,1422,78,62,140,140,17,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/5/2010,0.78,4.7,1722,71,62,70,70,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/5/2010,0.01,4.7,1047,77,63,80,80,12.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/5/2010,0,1.57,1226,80,59,150,140,6.9,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/5/2010,0,2.91,1524,87,58,320,330,12.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/5/2010,2.3,3.8,2154,88,61,140,130,25.1,30,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/5/2010,0,2.68,1102,71,59,130,150,8.1,12.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/5/2010,0,2.24,2337,80,65,240,250,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/5/2010,0,3.36,1106,84,61,300,290,14.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/5/2010,0.03,2.46,1806,89,60,100,100,17,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/6/2010,0,6.93,1353,82,67,280,290,15,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/6/2010,0,2.46,1612,85,59,220,230,10.1,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/6/2010,0,5.14,1850,85,66,340,360,18.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/6/2010,0.19,2.24,1558,84,63,310,310,16.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/6/2010,0.09,4.7,1221,84,64,240,270,16.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/6/2010,0,8.72,1724,81,59,310,320,28,36.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/6/2010,0,5.59,1241,73,53,300,300,15,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/6/2010,0,4.92,1159,74,49,300,330,16.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/6/2010,0.47,1.12,1512,65,54,170,310,8.9,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/6/2010,0.01,5.82,1603,84,59,300,270,21,25.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/6/2010,0,0.89,1406,80,53,140,140,8.1,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/6/2010,0.2,3.36,1839,89,62,290,280,16.1,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/6/2010,0.01,4.92,1617,88,66,280,280,16.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/6/2010,0,3.8,1042,83,64,300,300,15,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/6/2010,0.02,2.01,2341,77,62,150,140,8.9,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/6/2010,0.06,3.8,2141,77,66,210,210,15,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/6/2010,0,8.05,1001,79,56,300,320,19.9,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/6/2010,0,2.01,1236,82,52,200,60,8.9,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/6/2010,0,2.46,1406,89,59,230,240,12.1,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/6/2010,0,5.59,1244,87,67,280,280,16.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/6/2010,0,3.36,1356,86,64,360,300,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/6/2010,0,2.68,1357,89,64,200,200,13,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/6/2010,0,5.37,1341,91,67,310,320,15,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/6/2010,0.5,7.83,1348,93,68,310,300,31.1,45,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/6/2010,0,3.8,1632,85,63,310,310,14.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/6/2010,0,2.46,1247,88,60,300,260,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/6/2010,0.05,3.58,1836,93,64,300,320,15,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/6/2010,0,5.82,1140,89,77,270,270,14.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/6/2010,0,8.05,512,85,63,310,230,18.1,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/6/2010,0,4.7,1644,78,51,300,260,17,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/7/2010,0,5.14,1141,76,49,300,330,15,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/7/2010,0,2.91,952,78,48,10,10,14.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/7/2010,0,1.57,1405,86,49,250,270,8.9,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/7/2010,0,2.01,1533,94,53,250,270,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/7/2010,0,2.24,1451,95,61,300,300,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/7/2010,0,2.68,1131,97,64,320,300,14.1,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/7/2010,0,2.91,1611,97,68,100,360,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/7/2010,0,4.03,1651,95,69,140,160,16.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/7/2010,0.06,3.58,1353,91,71,150,160,14.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/7/2010,0.59,3.8,1247,76,67,350,350,15,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/7/2010,0.01,3.8,1035,88,63,300,10,13,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/7/2010,1.71,2.91,1502,86,58,190,150,13,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/7/2010,1.48,2.46,2136,84,69,270,270,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/7/2010,0.71,3.8,800,84,70,360,360,16.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/7/2010,0,3.13,1350,90,67,300,290,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/7/2010,0.01,3.36,1533,92,71,330,320,21.9,28,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/7/2010,0,4.03,2318,91,68,230,240,12.1,17,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/7/2010,0,5.37,952,91,73,310,320,15,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/7/2010,0.13,5.37,1525,92,71,200,190,21,30,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/7/2010,1.08,1.12,1743,83,67,320,310,25.9,40,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/7/2010,0,4.25,1602,89,68,260,270,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/7/2010,0,4.47,1041,88,68,310,310,14.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/7/2010,0,2.91,1139,95,67,190,190,12.1,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/7/2010,0,4.47,1308,95,76,320,310,14.1,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/7/2010,0.76,2.91,1316,92,69,290,290,31.1,44.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/7/2010,0,2.46,1444,83,60,300,340,10.1,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/7/2010,0,2.01,1625,85,59,200,190,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/7/2010,0,2.01,1518,90,65,260,280,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/7/2010,0,3.8,1537,89,66,10,360,15,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/7/2010,0,3.13,1325,81,57,300,330,10.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/7/2010,0,3.13,1203,83,55,110,110,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/8/2010,0,2.46,1753,80,61,210,200,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/8/2010,0,4.25,934,80,59,140,200,13,18.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/8/2010,0,3.58,942,86,71,220,200,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/8/2010,0.32,1.79,1918,92,73,300,300,19.9,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/8/2010,0,3.13,1419,88,70,280,270,15,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/8/2010,0,6.26,1448,83,64,310,310,17,23.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/8/2010,0,1.34,1205,84,57,130,160,8.1,12.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/8/2010,0,2.24,1503,88,60,200,200,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/8/2010,0,1.12,1535,93,65,200,190,8.9,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/8/2010,0,0.67,1328,94,69,290,270,6.9,10.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/8/2010,0,2.46,1309,94,68,40,300,8.9,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/8/2010,1.83,7.16,1604,85,70,110,100,16.1,21,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/8/2010,0.29,6.71,310,75,67,70,100,16.1,23,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/8/2010,0,4.03,2222,77,65,150,150,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/8/2010,0,1.79,1518,77,68,200,210,8.9,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/8/2010,0.41,1.79,1944,91,68,280,140,14.1,19.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/8/2010,0,1.34,1316,86,65,280,280,8.1,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/8/2010,0.06,0.45,1136,78,64,100,80,6.9,8.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/8/2010,0,0.67,1512,86,61,270,270,6.9,8.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/8/2010,0.01,1.79,1024,88,60,350,360,8.9,13,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/8/2010,0,2.91,1933,87,63,140,150,10.1,15,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/8/2010,0.1,5.82,937,85,68,200,210,18.1,25.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/8/2010,0,6.26,2203,81,62,70,70,16.1,21.9,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/8/2010,0,5.82,156,73,62,20,80,12.1,16.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/8/2010,0,2.91,1058,78,60,320,300,12.1,14.1,1,1,1,1,PENNSYLVANIA,2010,"23,400",0,0,0,0,0,0
